reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p1_m7__Gamma_7_8,line_p1_m7__Gamma_7_8,0.0,0.16666666666666666,2,0.9999797636249421,0.9999973059500361,False,False,3.304139041425426,,,3.336129361415999,,
line_p1_m7__Gamma_9,line_p1_m7__Gamma_9,0.0,0.16666666666666666,1,0.9999797636249421,0.9999999989199393,False,False,0.014066696166992188,,,0.04458427429199219,,
line_p1_m8__Gamma_4_5,line_p1_m8__Gamma_4_5,0.0,0.16666666666666666,2,0.9994802441514722,0.9999973071729419,False,False,0.007313662362183555,,,0.013353568997326324,,
line_p1_m8__Gamma_6,line_p1_m8__Gamma_6,0.0,0.16666666666666666,1,0.9994802441514722,0.9999999949490839,False,True,9.562492370605469,,,9.409666061401367,9.477506365094454,0.3934587751119045
line_p1_m8__Gamma_7_8,line_p1_m8__Gamma_7_8,0.0,0.16666666666666666,2,0.9994802441514722,0.9999973059500361,False,False,2.6173023251412033,,,2.425230784345874,,
line_p1_m8__Gamma_9,line_p1_m8__Gamma_9,0.0,0.16666666666666666,1,0.9994802441514722,0.9999999989199393,False,False,0.015497207641601562,,,0.029087066650390625,,
line_p1_m9__Gamma_4_5,line_p1_m9__Gamma_4_5,0.0,0.16666666666666666,2,0.9999560855464796,0.9999973071729419,False,False,0.014574767795160221,,,0.04278401306745008,,
line_p1_m9__Gamma_6,line_p1_m9__Gamma_6,0.0,0.16666666666666666,1,0.9999560855464796,0.9999999949490839,True,True,13.50259780883789,13.511330740791845,0.059478136958307504,13.390779495239258,13.457325526645537,0.4143228336259408
line_p1_m9__Gamma_7_8,line_p1_m9__Gamma_7_8,0.0,0.16666666666666666,2,0.9999560855464796,0.9999973059500361,False,False,0.811461197808976,,,0.7215088652459368,,
line_p1_m9__Gamma_9,line_p1_m9__Gamma_9,0.0,0.16666666666666666,1,0.9999560855464796,0.9999999989199393,False,False,0.04863739013671875,,,0.026941299438476562,,
line_p2_m1__Gamma_4_5,line_p2_m1__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9996567685491983,0.9999973071729419,False,False,0.004978326086478495,,,0.012185032214337003,,
line_p2_m1__Gamma_6,line_p2_m1__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9996567685491983,0.9999999949490839,False,False,0.5960464477539062,,,0.7610321044921875,,
line_p2_m1__Gamma_7_8,line_p2_m1__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9996567685491983,0.9999973059500361,False,False,0.19710526951784457,,,0.12781771009834605,,
line_p2_m1__Gamma_9,line_p2_m1__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9996567685491983,0.9999999989199393,False,False,0.009059906005859375,,,0.03647804260253906,,
line_p2_m2__Gamma_4_5,line_p2_m2__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9952525718961965,0.9999973071729419,False,False,0.014588411846903186,,,0.01815898325379335,,
