reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
K_p4_m2__Gamma_8,K_p4_m2__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.99999563420789,0.9999999900036043,False,False,4.421472549438477,,,4.472970962524414,,
K_p4_m2__Gamma_9,K_p4_m2__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.99999563420789,0.99999999050316,False,False,0.0045299530029296875,,,0.000476837158203125,,
K_p4_m3__Gamma_4_5,K_p4_m3__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998045138505256,0.9999624564672188,False,False,0.008262502408582428,,,0.007364008527508021,,
K_p4_m3__Gamma_6_7,K_p4_m3__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9998045138505256,0.9999624565609744,False,False,0.013043479315366677,,,0.019292763065475376,,
K_p4_m3__Gamma_8,K_p4_m3__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9998045138505256,0.9999999900036043,False,False,3.8657188415527344,,,3.6191940307617188,,
K_p4_m3__Gamma_9,K_p4_m3__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998045138505256,0.99999999050316,False,False,0.012636184692382812,,,0.009059906005859375,,
K_p4_m4__Gamma_4_5,K_p4_m4__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998515786125634,0.9999624564672188,False,False,0.015058167147291305,,,0.0031085979486478086,,
K_p4_m4__Gamma_6_7,K_p4_m4__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9998515786125634,0.9999624565609744,False,False,0.1109773821437367,,,0.10630822173119663,,
K_p4_m4__Gamma_8,K_p4_m4__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9998515786125634,0.9999999900036043,True,True,43.500423431396484,43.48487854003993,0.7029942103794484,43.601036071777344,43.57359749930163,0.6768362862724087
K_p4_m4__Gamma_9,K_p4_m4__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998515786125634,0.99999999050316,False,False,0.011444091796875,,,0.00476837158203125,,
K_p4_m5__Gamma_4_5,K_p4_m6__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9712261548076868,0.9999624564672188,False,False,0.04611905297091121,,,0.021955231539194753,,
K_p4_m5__Gamma_6_7,K_p4_m6__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9712261548076868,0.9999624565609744,False,False,0.027152516322151064,,,0.013119522564122776,,
K_p4_m5__Gamma_8,K_p4_m6__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9712261548076868,0.9999999900036043,False,False,28.801679611206055,,,29.00838851928711,,
K_p4_m5__Gamma_9,K_p4_m6__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9712261548076868,0.99999999050316,False,False,0.03314018249511719,,,0.007152557373046875,,
